AREA_A,AREA_B,DIST_KM
W06000004,W06000019,147.82
W06000010,W06000019,68.427
W06000005,W06000019,161.442
E06000039,W06000019,182.728
E06000033,W06000019,272.56
E06000025,W06000019,55.695
S12000029,W06000019,429.869
S12000030,W06000019,503.857
E06000004,W06000019,335.083
E06000030,W06000019,102.603
E06000020,W06000019,117.483
E06000043,W06000019,236.772
E06000034,W06000019,248.551
W06000020,W06000019,12.308
E06000027,W06000019,149.362
E06000007,W06000019,186.507
E06000037,W06000019,135.509
S12000039,W06000019,477.38
S12000040,W06000019,458.924
E06000054,W06000019,101.177
E06000040,W06000019,175.469
E06000041,W06000019,164.338
W06000006,W06000019,136.633
E06000014,W06000019,282.94
E07000144,W06000019,324.696
E07000147,W06000019,320.974
E07000044,W06000019,161.054
E07000046,W06000019,122.44
E06000046,W06000019,179.653
W06000001,W06000019,187.012
W06000002,W06000019,137.648
W06000015,W06000019,28.734
W06000008,W06000019,81.257
W06000021,W06000019,22.556
W06000009,W06000019,117.183
E06000024,W06000019,50.046
S12000017,W06000019,654.13
S12000020,W06000019,635.307
S12000023,W06000019,808.339
S12000013,W06000019,723.159
S12000035,W06000019,507.795
S12000034,W06000019,610.261
S12000015,W06000019,496.555
S12000033,W06000019,603.286
S12000036,W06000019,462.9
S12000010,W06000019,465.605
S12000027,W06000019,967.794
S12000021,W06000019,447.97
S12000006,W06000019,371.171
E06000044,W06000019,181.186
E06000026,W06000019,166.126
S12000028,W06000019,402.042
E06000057,W06000019,393.741
E06000052,W06000019,189.789
E06000053,W06000019,299.694
N92000002,W06000019,393.549
GI,W06000019,1748.735
E07000007,E06000028,124.46
E07000006,E06000028,126.768
E07000005,E06000028,135.208
E07000004,E06000028,144.779
E07000010,E06000028,242.154
E07000012,E06000028,208.521
E07000009,E06000028,232.371
E07000011,E06000028,214.05
E07000008,E06000028,213.071
E07000029,E06000028,421.159
E07000028,E06000028,474.779
E07000031,E06000028,400.677
E07000026,E06000028,451.395
E07000030,E06000028,433.681
E07000027,E06000028,387.585
E07000037,E06000028,292.653
E07000039,E06000028,233.27
E07000036,E06000028,246.514
E07000038,E06000028,277.713
E07000032,E06000028,255.835
E07000033,E06000028,278.024
E07000035,E06000028,265.658
E07000034,E06000028,281.424
E07000043,E06000028,149.151
E07000040,E06000028,96.444
E07000045,E06000028,127.986
E07000047,E06000028,154.852
E07000042,E06000028,120.613
E07000041,E06000028,116.637
E07000051,E06000028,20.425
E07000048,E06000028,5.376
E07000052,E06000028,51.039
E07000049,E06000028,15.394
E07000050,E06000028,33.295
E07000053,E06000028,44.708
E07000063,E06000028,132.184
E07000064,E06000028,170.388
E07000065,E06000028,146.927
E07000061,E06000028,149.88
E07000062,E06000028,171.707
E07000068,E06000028,181.434
E07000075,E06000028,209.087
E07000072,E06000028,176.639
E07000076,E06000028,242.359
E07000077,E06000028,199.432
E07000070,E06000028,196.553
E07000071,E06000028,227.455
E07000074,E06000028,213.555
E07000067,E06000028,216.53
E07000073,E06000028,178.511
E07000066,E06000028,187.916
E07000069,E06000028,193.015
E07000080,E06000028,128.621
E07000079,E06000028,119.535
E07000082,E06000028,114.071
E07000083,E06000028,134.828
E07000081,E06000028,126.024
E07000078,E06000028,129.349
E07000084,E06000028,74.964
E07000091,E06000028,20.928
E07000086,E06000028,42.993
E07000085,E06000028,73.47
E07000094,E06000028,54.959
E07000093,E06000028,49.433
E07000089,E06000028,90.473
E07000088,E06000028,49.747
E07000087,E06000028,46.298
E07000090,E06000028,62.15
E07000092,E06000028,96.684
E07000102,E06000028,141.348
E07000098,E06000028,151.511
E07000095,E06000028,167.146
E07000096,E06000028,147.408
E07000242,E06000028,179.531
E07000240,E06000028,155.918
E07000241,E06000028,162.722
E07000099,E06000028,178.256
E07000103,E06000028,144.697
E07000243,E06000028,173.878
E07000116,E06000028,166.113
E07000112,E06000028,203.558
E07000111,E06000028,154.287
E07000115,E06000028,166.334
E07000114,E06000028,234.369
E07000105,E06000028,192.374
E07000106,E06000028,216.213
E07000108,E06000028,227.088
E07000110,E06000028,179.738
E07000113,E06000028,198.812
E07000107,E06000028,166.574
E07000109,E06000028,174.234
E07000127,E06000028,326.576
E07000121,E06000028,374.648
E07000118,E06000028,329.206
E07000126,E06000028,337.225
E07000125,E06000028,329.537
E07000119,E06000028,346.088
E07000123,E06000028,346.245
E07000128,E06000028,358.109
E07000122,E06000028,348.164
E07000124,E06000028,354.354
E07000120,E06000028,337.519
E07000117,E06000028,338.731
E07000132,E06000028,210.982
E07000134,E06000028,225.871
E07000133,E06000028,238.735
E07000131,E06000028,208.383
E07000129,E06000028,208.196
E07000130,E06000028,227.282
E07000135,E06000028,211.935
E07000142,E06000028,309.672
E07000141,E06000028,252.471
E07000140,E06000028,261.047
E07000136,E06000028,278.613
E07000139,E06000028,277.717
E07000137,E06000028,307.56
E07000138,E06000028,290.295
E07000145,E06000028,322.164
E07000149,E06000028,293.15
E07000146,E06000028,273.124
E07000143,E06000028,277.322
E07000148,E06000028,302.212
E07000155,E06000028,163.686
E07000152,E06000028,212.024
E07000151,E06000028,183.861
E07000156,E06000028,189.422
E07000153,E06000028,202.04
E07000154,E06000028,179.87
E07000150,E06000028,211.346
E07000168,E06000028,411.624
E07000169,E06000028,342.3
E07000163,E06000028,371.919
E07000166,E06000028,402.677
E07000165,E06000028,370.313
E07000167,E06000028,391.837
E07000164,E06000028,396.016
E07000171,E06000028,294.705
E07000176,E06000028,246.695
E07000173,E06000028,259.348
E07000170,E06000028,264.648
E07000175,E06000028,272.688
E07000172,E06000028,251.902
E07000174,E06000028,274.224
E07000180,E06000028,103.419
E07000179,E06000028,113.401
E07000177,E06000028,141.286
E07000181,E06000028,124.292
E07000178,E06000028,120.58
E07000191,E06000028,122.719
E07000187,E06000028,70.387
E07000190,E06000028,96.18
E07000189,E06000028,65.921
E07000188,E06000028,91.307
E07000198,E06000028,260.123
E07000196,E06000028,210.646
E07000194,E06000028,216.503
E07000195,E06000028,252.399
E07000197,E06000028,235.297
E07000193,E06000028,235.972
E07000192,E06000028,219.329
E07000199,E06000028,209.974
E07000206,E06000028,302.85
E07000200,E06000028,241.707
E07000205,E06000028,276.772
E07000204,E06000028,241.715
E07000201,E06000028,244.197
E07000203,E06000028,264.525
E07000202,E06000028,255.808
E07000216,E06000028,97.303
E07000215,E06000028,138.331
E07000217,E06000028,111.005
E07000214,E06000028,106.76
E07000212,E06000028,117.334
E07000209,E06000028,106.966
E07000211,E06000028,130.015
E07000210,E06000028,119.656
E07000207,E06000028,123.445
E07000213,E06000028,123.48
E07000208,E06000028,130.158
E07000218,E06000028,201.451
E07000220,E06000028,186.33
E07000222,E06000028,175.434
E07000221,E06000028,160.644
E07000219,E06000028,197.446
E07000224,E06000028,91.593
E07000223,E06000028,110.499
E07000225,E06000028,81.519
E07000228,E06000028,125.661
E07000227,E06000028,108.639
E07000229,E06000028,103.528
E07000226,E06000028,125.259
E07000235,E06000028,163.782
E07000239,E06000028,184.422
E07000238,E06000028,158.754
E07000234,E06000028,180.496
E07000237,E06000028,163.655
E07000236,E06000028,171.448
E09000021,E06000028,131.458
E09000008,E06000028,141.643
E09000006,E06000028,151.067
E09000018,E06000028,132.056
E09000009,E06000028,137.665
E09000016,E06000028,171.679
E09000017,E06000028,132.925
E09000015,E06000028,142.491
E09000005,E06000028,143.595
E09000003,E06000028,150.733
E09000022,E06000028,145.288
E09000028,E06000028,149.101
E09000023,E06000028,150.775
E09000011,E06000028,156.791
E09000004,E06000028,161.28
E09000010,E06000028,159.784
E09000031,E06000028,160.088
E09000026,E06000028,164.594
E09000029,E06000028,136.494
E09000027,E06000028,133.385
E09000024,E06000028,138.045
E09000032,E06000028,141.213
E09000013,E06000028,141.938
E09000020,E06000028,143.954
E09000033,E06000028,146.54
E09000007,E06000028,148.852
E09000030,E06000028,153.904
E09000019,E06000028,151.637
E09000012,E06000028,154.538
E09000014,E06000028,154.549
E09000025,E06000028,158.783
E09000002,E06000028,165.408
E09000001,E06000028,150.485
E08000016,E06000028,311.574
E08000025,E06000028,194.27
E08000001,E06000028,318.271
E08000032,E06000028,345.133
E08000002,E06000028,318.081
E08000033,E06000028,331.487
E08000031,E06000028,206.266
E08000026,E06000028,187.762
E08000017,E06000028,316.048
E08000027,E06000028,194.41
E08000037,E06000028,466.646
E08000034,E06000028,321.021
E08000011,E06000028,305.852
E08000035,E06000028,343.867
E08000012,E06000028,303.947
E08000003,E06000028,302.478
E08000021,E06000028,474.734
E08000022,E06000028,477.36
E08000004,E06000028,312.837
E08000005,E06000028,320.41
E08000018,E06000028,299.197
E08000006,E06000028,307.627
E08000028,E06000028,197.534
E08000014,E06000028,323.877
E08000019,E06000028,296.901
E08000029,E06000028,186.097
E08000023,E06000028,470.457
E08000007,E06000028,295.569
E08000013,E06000028,308.035
E08000024,E06000028,461.192
E08000008,E06000028,304.603
E08000009,E06000028,299.717
E08000036,E06000028,326.091
E08000030,E06000028,206.718
E08000010,E06000028,313.495
E08000015,E06000028,304.252
W06000011,E06000028,183.643
S12000041,E06000028,669.191
E06000022,E06000028,80.855
E06000055,E06000028,187.38
E06000008,E06000028,330.845
E06000009,E06000028,351.428
W06000019,E06000028,147.253
E06000028,E06000028,0
E06000036,E06000028,107.827
W06000014,E06000028,133.272
W06000018,E06000028,138.32
W06000022,E06000028,120.495
W06000012,E06000028,168.006
E06000056,E06000028,171.981
E06000049,E06000028,273.313
E06000050,E06000028,279.997
E06000023,E06000028,101.671
E06000015,E06000028,242.92
E06000010,E06000028,351.421
E06000016,E06000028,216.826
E06000018,E06000028,251.2
E06000031,E06000028,235.411
E06000045,E06000028,37.751
E06000021,E06000028,254.043
S12000005,E06000028,614.57
W06000003,E06000028,296.426
E06000047,E06000028,439.802
E06000019,E06000028,163.513
E06000005,E06000028,423.973
S12000042,E06000028,642.305
S12000008,E06000028,552.641
S12000045,E06000028,601.069
S12000011,E06000028,581.908
E06000011,E06000028,360.132
S12000014,E06000028,598.625
S12000046,E06000028,591.076
E06000006,E06000028,295.361
E06000001,E06000028,438.753
S12000018,E06000028,605.565
E06000032,E06000028,162.447
E06000035,E06000028,186.273
W06000024,E06000028,152.828
E06000002,E06000028,424.957
S12000019,E06000028,572.414
E06000042,E06000028,168.491
E06000012,E06000028,333.285
S12000044,E06000028,587.743
E06000013,E06000028,328.826
W06000013,E06000028,151.823
S12000024,E06000028,660.714
E06000029,E06000028,7.57
W06000023,E06000028,206.256
E06000038,E06000028,100.003
E06000003,E06000028,427.773
S12000038,E06000028,595.507
W06000016,E06000028,149.535
E06000017,E06000028,229.045
S12000026,E06000028,541.396
E06000051,E06000028,219.083
W06000004,E06000028,280.906
W06000010,E06000028,205.893
W06000005,E06000028,289.614
E06000039,E06000028,123.238
E06000033,E06000028,201.477
E06000025,E06000028,99.252
S12000029,E06000028,557.334
S12000030,E06000028,633.851
E06000004,E06000028,426.535
E06000030,E06000028,92.613
E06000020,E06000028,225.396
E06000043,E06000028,122.099
E06000034,E06000028,177.772
W06000020,E06000028,135.25
E06000027,E06000028,123.029
E06000007,E06000028,299.458
E06000037,E06000028,87.737
S12000039,E06000028,609.5
S12000040,E06000028,583.46
E06000054,E06000028,62.05
E06000040,E06000028,115.837
E06000041,E06000028,102.476
W06000006,E06000028,262.519
E06000014,E06000028,361.911
E07000144,E06000028,308.87
E07000147,E06000028,314.01
E07000044,E06000028,145.087
E07000046,E06000028,169.363
E06000046,E06000028,40.33
W06000001,E06000028,331.474
W06000002,E06000028,282.177
W06000015,E06000028,126.822
W06000008,E06000028,228.024
W06000021,E06000028,133.153
W06000009,E06000028,244.758
E06000024,E06000028,97.723
S12000017,E06000028,783.415
S12000020,E06000028,754.84
S12000023,E06000028,925.274
S12000013,E06000028,861.22
S12000035,E06000028,645.582
S12000034,E06000028,724.904
S12000015,E06000028,616.222
S12000033,E06000028,713.93
S12000036,E06000028,584.595
S12000010,E06000028,581.363
S12000027,E06000028,1074.978
S12000021,E06000028,584.5
S12000006,E06000028,501.885
E06000044,E06000028,55.643
E06000026,E06000028,164.874
S12000028,E06000028,538.144
E06000057,E06000028,500.752
E06000052,E06000028,213.595
E06000053,E06000028,329.791
N92000002,E06000028,540.428
GI,E06000028,1648.955
E07000007,E06000036,27.322
E07000006,E06000036,19.495
E07000005,E06000036,31.277
E07000004,E06000036,54.777
E07000010,E06000036,139.727
E07000012,E06000036,102.193
E07000009,E06000036,126.046
E07000011,E06000036,113.185
E07000008,E06000036,106.626
E07000029,E06000036,378.322
E07000028,E06000036,419.736
E07000031,E06000036,350.922
E07000026,E06000036,404.009
E07000030,E06000036,378.182
E07000027,E06000036,345.328
E07000037,E06000036,231.785
E07000039,E06000036,167.929
E07000036,E06000036,174.895
E07000038,E06000036,207.885
E07000032,E06000036,187.038
E07000033,E06000036,204.377
E07000035,E06000036,202.097
E07000034,E06000036,210.469
E07000043,E06000036,224.805
E07000040,E06000036,188.188
E07000045,E06000036,223.211
E07000047,E06000036,246.471
E07000042,E06000036,205.726
E07000041,E06000036,208.598
E07000051,E06000036,126.657
E07000048,E06000036,102.784
E07000052,E06000036,146.242
E07000049,E06000036,104.755
E07000050,E06000036,118.902
E07000053,E06000036,149.579
E07000063,E06000036,78.346
E07000064,E06000036,102.836
E07000065,E06000036,81.891
E07000061,E06000036,99.531
E07000062,E06000036,109.527
E07000068,E06000036,77.275
E07000075,E06000036,109.483
E07000072,E06000036,70.098
E07000076,E06000036,138.348
E07000077,E06000036,91.666
E07000070,E06000036,91.691
E07000071,E06000036,122.245
E07000074,E06000036,110.803
E07000067,E06000036,109.464
E07000073,E06000036,71.138
E07000066,E06000036,86.148
E07000069,E06000036,93.797
E07000080,E06000036,129.885
E07000079,E06000036,91.866
E07000082,E06000036,113.898
E07000083,E06000036,110.716
E07000081,E06000036,114.876
E07000078,E06000036,107.134
E07000084,E06000036,35.447
E07000091,E06000036,87.019
E07000086,E06000036,66.925
E07000085,E06000036,40.03
E07000094,E06000036,53.999
E07000093,E06000036,62.133
E07000089,E06000036,17.572
E07000088,E06000036,73.207
E07000087,E06000036,70.481
E07000090,E06000036,65.74
E07000092,E06000036,15.103
E07000102,E06000036,34.146
E07000098,E06000036,43.685
E07000095,E06000036,59.557
E07000096,E06000036,43.407
E07000242,E06000036,71.743
E07000240,E06000036,48.953
E07000241,E06000036,54.974
E07000099,E06000036,72.02
E07000103,E06000036,37.157
E07000243,E06000036,67.057
E07000116,E06000036,87.985
E07000112,E06000036,127.337
E07000111,E06000036,65.209
E07000115,E06000036,77.917
E07000114,E06000036,144.953
E07000105,E06000036,112.719
E07000106,E06000036,129.026
E07000108,E06000036,143.135
E07000110,E06000036,94.018
E07000113,E06000036,108.373
E07000107,E06000036,69.104
E07000109,E06000036,78.944
E07000127,E06000036,284.788
E07000121,E06000036,324.622
E07000118,E06000036,282.083
E07000126,E06000036,290.565
E07000125,E06000036,274.533
E07000119,E06000036,302.814
E07000123,E06000036,298.424
E07000128,E06000036,312.183
E07000122,E06000036,290.316
E07000124,E06000036,300.956
E07000120,E06000036,284.354
E07000117,E06000036,282.182
E07000132,E06000036,141.648
E07000134,E06000036,156.403
E07000133,E06000036,154.633
E07000131,E06000036,127.171
E07000129,E06000036,133.577
E07000130,E06000036,150.421
E07000135,E06000036,133.376
E07000142,E06000036,221.505
E07000141,E06000036,161.589
E07000140,E06000036,161.986
E07000136,E06000036,180.987
E07000139,E06000036,187.184
E07000137,E06000036,211.454
E07000138,E06000036,202.479
E07000145,E06000036,214.392
E07000149,E06000036,185.326
E07000146,E06000036,168.542
E07000143,E06000036,170.16
E07000148,E06000036,194.44
E07000155,E06000036,82.185
E07000152,E06000036,117.679
E07000151,E06000036,103.195
E07000156,E06000036,97.867
E07000153,E06000036,113.254
E07000154,E06000036,93.225
E07000150,E06000036,121.391
E07000168,E06000036,329.199
E07000169,E06000036,265.992
E07000163,E06000036,312.573
E07000166,E06000036,338.236
E07000165,E06000036,301.384
E07000167,E06000036,311.858
E07000164,E06000036,322.612
E07000171,E06000036,214.621
E07000176,E06000036,167.294
E07000173,E06000036,182.089
E07000170,E06000036,190.665
E07000175,E06000036,191.264
E07000172,E06000036,178.069
E07000174,E06000036,198.281
E07000180,E06000036,54.814
E07000179,E06000036,34.051
E07000177,E06000036,71.582
E07000181,E06000036,71.432
E07000178,E06000036,51.879
E07000191,E06000036,194.301
E07000187,E06000036,127.873
E07000190,E06000036,174.562
E07000189,E06000036,145.364
E07000188,E06000036,156.28
E07000198,E06000036,204.304
E07000196,E06000036,167.502
E07000194,E06000036,160.024
E07000195,E06000036,206.706
E07000197,E06000036,187.957
E07000193,E06000036,177.722
E07000192,E06000036,168.162
E07000199,E06000036,150.027
E07000206,E06000036,195.529
E07000200,E06000036,134.848
E07000205,E06000036,170.547
E07000204,E06000036,133.895
E07000201,E06000036,136.93
E07000203,E06000036,157.024
E07000202,E06000036,149.704
E07000216,E06000036,29.682
E07000215,E06000036,52.549
E07000217,E06000036,16.284
E07000214,E06000036,8.704
E07000212,E06000036,13.897
E07000209,E06000036,21.724
E07000211,E06000036,41.886
E07000210,E06000036,36.193
E07000207,E06000036,24.847
E07000213,E06000036,18.991
E07000208,E06000036,34.168
E07000218,E06000036,140.654
E07000220,E06000036,115.895
E07000222,E06000036,115.97
E07000221,E06000036,105.154
E07000219,E06000036,131.681
E07000224,E06000036,64.211
E07000223,E06000036,69.88
E07000225,E06000036,52.337
E07000228,E06000036,60.724
E07000227,E06000036,52.96
E07000229,E06000036,68.741
E07000226,E06000036,50.027
E07000235,E06000036,140.262
E07000239,E06000036,151.099
E07000238,E06000036,123.492
E07000234,E06000036,137.72
E07000237,E06000036,134.123
E07000236,E06000036,128.164
E09000021,E06000036,31.587
E09000008,E06000036,45.8
E09000006,E06000036,55.214
E09000018,E06000036,26.824
E09000009,E06000036,31.115
E09000016,E06000036,68.875
E09000017,E06000036,25.245
E09000015,E06000036,34.784
E09000005,E06000036,36.8
E09000003,E06000036,43.434
E09000022,E06000036,43.506
E09000028,E06000036,46.855
E09000023,E06000036,50.226
E09000011,E06000036,55.774
E09000004,E06000036,61.608
E09000010,E06000036,52.717
E09000031,E06000036,54.549
E09000026,E06000036,59.973
E09000029,E06000036,39.46
E09000027,E06000036,29.966
E09000024,E06000036,37.738
E09000032,E06000036,38.796
E09000013,E06000036,37.339
E09000020,E06000036,39.433
E09000033,E06000036,41.921
E09000007,E06000036,43.273
E09000030,E06000036,50.433
E09000019,E06000036,46.427
E09000012,E06000036,49.642
E09000014,E06000036,48.351
E09000025,E06000036,55.594
E09000002,E06000036,62.489
E09000001,E06000036,46.505
E08000016,E06000036,242.738
E08000025,E06000036,143.275
E08000001,E06000036,268.399
E08000032,E06000036,281.349
E08000002,E06000036,264.923
E08000033,E06000036,270.544
E08000031,E06000036,162.016
E08000026,E06000036,124.371
E08000017,E06000036,238.862
E08000027,E06000036,152.13
E08000037,E06000036,397.439
E08000034,E06000036,256.447
E08000011,E06000036,265.735
E08000035,E06000036,273.899
E08000012,E06000036,266.081
E08000003,E06000036,248.919
E08000021,E06000036,405.121
E08000022,E06000036,406.06
E08000004,E06000036,254.538
E08000005,E06000036,263.831
E08000018,E06000036,225.618
E08000006,E06000036,256.668
E08000028,E06000036,150.911
E08000014,E06000036,285.401
E08000019,E06000036,228.808
E08000029,E06000036,130.799
E08000023,E06000036,398.341
E08000007,E06000036,240.238
E08000013,E06000036,265.046
E08000024,E06000036,389.223
E08000008,E06000036,247.125
E08000009,E06000036,249.205
E08000036,E06000036,254.69
E08000030,E06000036,156.98
E08000010,E06000036,266.808
E08000015,E06000036,270.578
W06000011,E06000036,231.898
S12000041,E06000036,608.313
E06000022,E06000036,120.92
E06000055,E06000036,88.75
E06000008,E06000036,279.812
E06000009,E06000036,309.818
W06000019,E06000036,174.635
E06000028,E06000036,107.827
E06000036,E06000036,0
W06000014,E06000036,184.941
W06000018,E06000036,173.16
W06000022,E06000036,155.376
W06000012,E06000036,210.47
E06000056,E06000036,69.8
E06000049,E06000036,225.639
E06000050,E06000036,241.353
E06000023,E06000036,141.286
E06000015,E06000036,174.608
E06000010,E06000036,263.068
E06000016,E06000036,139.372
E06000018,E06000036,175.254
E06000031,E06000036,137.653
E06000045,E06000036,71.462
E06000021,E06000036,203.817
S12000005,E06000036,563.396
W06000003,E06000036,280.957
E06000047,E06000036,373.066
E06000019,E06000036,158.549
E06000005,E06000036,353.62
S12000042,E06000036,582.615
S12000008,E06000036,511.816
S12000045,E06000036,555.77
S12000011,E06000036,539.416
E06000011,E06000036,274.198
S12000014,E06000036,548.767
S12000046,E06000036,546.732
E06000006,E06000036,253.968
E06000001,E06000036,364.43
S12000018,E06000036,565.72
E06000032,E06000036,58.277
E06000035,E06000036,91.085
W06000024,E06000036,185.39
E06000002,E06000036,350.203
S12000019,E06000036,516.521
E06000042,E06000036,75.16
E06000012,E06000036,241.166
S12000044,E06000036,540.206
E06000013,E06000036,243.372
W06000013,E06000036,199.326
S12000024,E06000036,608.179
E06000029,E06000036,113.514
W06000023,E06000036,210.171
E06000038,E06000036,17.689
E06000003,E06000036,350.454
S12000038,E06000036,554.137
W06000016,E06000036,188.935
E06000017,E06000036,139.46
S12000026,E06000036,483.188
E06000051,E06000036,193.244
W06000004,E06000036,258.689
W06000010,E06000036,243.059
W06000005,E06000036,260.392
E06000039,E06000036,15.434
E06000033,E06000036,103.036
E06000025,E06000036,121.187
S12000029,E06000036,510.082
S12000030,E06000036,587.772
E06000004,E06000036,353.174
E06000030,E06000036,72.045
E06000020,E06000036,189.725
E06000043,E06000036,75.808
E06000034,E06000036,78.098
W06000020,E06000036,163.634
E06000027,E06000036,223.69
E06000007,E06000036,253.816
E06000037,E06000036,39.532
S12000039,E06000036,566.855
S12000040,E06000036,532.057
E06000054,E06000036,84.81
E06000040,E06000036,9.069
E06000041,E06000036,10.298
W06000006,E06000036,234.958
E06000014,E06000036,284.578
E07000144,E06000036,201.174
E07000147,E06000036,206.986
E07000044,E06000036,245.448
E07000046,E06000036,252.315
E06000046,E06000036,90.288
W06000001,E06000036,323.866
W06000002,E06000036,278.969
W06000015,E06000036,171.263
W06000008,E06000036,248.281
W06000021,E06000036,152.46
W06000009,E06000036,291.319
E06000024,E06000036,143.412
S12000017,E06000036,733.746
S12000020,E06000036,694.638
S12000023,E06000036,860.492
S12000013,E06000036,823.899
S12000035,E06000036,611.021
S12000034,E06000036,660.552
S12000015,E06000036,558.819
S12000033,E06000036,646.293
S12000036,E06000036,530.083
S12000010,E06000036,521.086
S12000027,E06000036,1000.772
S12000021,E06000036,549.182
S12000006,E06000036,460.596
E06000044,E06000036,69.523
E06000026,E06000036,263.188
S12000028,E06000036,503.437
E06000057,E06000036,435.511
E06000052,E06000036,308.261
E06000053,E06000036,426.731
N92000002,E06000036,535.1
GI,E06000036,1737.637
E07000007,W06000014,180.609
E07000006,W06000014,195.381
E07000005,W06000014,193.888
E07000004,W06000014,180.828
E07000010,W06000014,268.075
E07000012,W06000014,253.237
E07000009,W06000014,273.102
E07000011,W06000014,241.806
E07000008,W06000014,257.492
E07000029,W06000014,330.33
E07000028,W06000014,394.277
E07000031,W06000014,318.982
E07000026,W06000014,363.55
E07000030,W06000014,356.276
E07000027,W06000014,298.619
E07000037,W06000014,238.249
E07000039,W06000014,199.054
E07000036,W06000014,217.197
E07000038,W06000014,238.561
E07000032,W06000014,220.162
E07000033,W06000014,244.333
E07000035,W06000014,220.433
E07000034,W06000014,243.134
E07000043,W06000014,55.081
E07000040,W06000014,76.673
E07000045,W06000014,94.987
E07000047,W06000014,98.76
E07000042,W06000014,64.184
E07000041,W06000014,80.806
E07000051,W06000014,122.874
E07000048,W06000014,135.992
E07000052,W06000014,93.239
E07000049,W06000014,119.523
E07000050,W06000014,99.995
E07000053,W06000014,114.063
E07000063,W06000014,246.116
E07000064,W06000014,280.593
E07000065,W06000014,256.882
E07000061,W06000014,267.139
E07000062,W06000014,284.876
E07000068,W06000014,258.181
E07000075,W06000014,292.476
E07000072,W06000014,247.597
E07000076,W06000014,315.842
E07000077,W06000014,260.071
E07000070,W06000014,270.629
E07000071,W06000014,298.487
E07000074,W06000014,291.311
E07000067,W06000014,281.204
E07000073,W06000014,245.56
E07000066,W06000014,268.695
E07000069,W06000014,277.469
E07000080,W06000014,76.011
E07000079,W06000014,112.15
E07000082,W06000014,82.456
E07000083,W06000014,106.408
E07000081,W06000014,91.95
E07000078,W06000014,104.535
E07000084,W06000014,154.238
E07000091,W06000014,140.197
E07000086,W06000014,155.581
E07000085,W06000014,175.438
E07000094,W06000014,158.96
E07000093,W06000014,136.318
E07000089,W06000014,175.07
E07000088,W06000014,172.115
E07000087,W06000014,165.738
E07000090,W06000014,181.567
E07000092,W06000014,184.223
E07000102,W06000014,205.151
E07000098,W06000014,217.684
E07000095,W06000014,234.306
E07000096,W06000014,201.359
E07000242,W06000014,239.181
E07000240,W06000014,214.773
E07000241,W06000014,224.828
E07000099,W06000014,228.844
E07000103,W06000014,209.169
E07000243,W06000014,227.756
E07000116,W06000014,269.644
E07000112,W06000014,309.677
E07000111,W06000014,249.352
E07000115,W06000014,262.278
E07000114,W06000014,329.886
E07000105,W06000014,295.775
E07000106,W06000014,313.853
E07000108,W06000014,327.682
E07000110,W06000014,278.19
E07000113,W06000014,293.303
E07000107,W06000014,253.865
E07000109,W06000014,263.832
E07000127,W06000014,243.357
E07000121,W06000014,295.562
E07000118,W06000014,251.796
E07000126,W06000014,258.26
E07000125,W06000014,261.676
E07000119,W06000014,262.211
E07000123,W06000014,267.562
E07000128,W06000014,275.939
E07000122,W06000014,281.526
E07000124,W06000014,281.425
E07000120,W06000014,266.318
E07000117,W06000014,271.608
E07000132,W06000014,189.634
E07000134,W06000014,199.577
E07000133,W06000014,230.015
E07000131,W06000014,204.378
E07000129,W06000014,195.025
E07000130,W06000014,210.905
E07000135,W06000014,202.926
E07000142,W06000014,293.976
E07000141,W06000014,251.864
E07000140,W06000014,275.252
E07000136,W06000014,286.638
E07000139,W06000014,271.542
E07000137,W06000014,307.967
E07000138,W06000014,277.021
E07000145,W06000014,371.672
E07000149,W06000014,342.417
E07000146,W06000014,301.04
E07000143,W06000014,317.294
E07000148,W06000014,347.204
E07000155,W06000014,179.17
E07000152,W06000014,227.469
E07000151,W06000014,188.609
E07000156,W06000014,207.397
E07000153,W06000014,211.413
E07000154,W06000014,194.419
E07000150,W06000014,219.611
E07000168,W06000014,374.382
E07000169,W06000014,302.284
E07000163,W06000014,304.555
E07000166,W06000014,339.091
E07000165,W06000014,316.069
E07000167,W06000014,352.25
E07000164,W06000014,345.745
E07000171,W06000014,267.712
E07000176,W06000014,228.697
E07000173,W06000014,235.07
E07000170,W06000014,234.307
E07000175,W06000014,251.955
E07000172,W06000014,224.368
E07000174,W06000014,244.721
E07000180,W06000014,137.385
E07000179,W06000014,162.8
E07000177,W06000014,157.492
E07000181,W06000014,138.036
E07000178,W06000014,153.4
E07000191,W06000014,35.169
E07000187,W06000014,65.34
E07000190,W06000014,51.169
E07000189,W06000014,69.979
E07000188,W06000014,42.486
E07000198,W06000014,205.959
E07000196,W06000014,155.805
E07000194,W06000014,176.263
E07000195,W06000014,187.372
E07000197,W06000014,177.104
E07000193,W06000014,191.523
E07000192,W06000014,171.272
E07000199,W06000014,176.677
E07000206,W06000014,359.375
E07000200,W06000014,305.39
E07000205,W06000014,341.185
E07000204,W06000014,294.005
E07000201,W06000014,288.749
E07000203,W06000014,322.001
E07000202,W06000014,321.963
E07000216,W06000014,195.65
E07000215,W06000014,235.018
E07000217,W06000014,198.076
E07000214,W06000014,190.178
E07000212,W06000014,198.803
E07000209,W06000014,198.832
E07000211,W06000014,224.376
E07000210,W06000014,215.732
E07000207,W06000014,209.402
E07000213,W06000014,203.763
